"74",1,2425520.8121667,7001532.44851913
"75",1,2425323.56307766,7000727.15607789
"76",1,2425137.06103065,6999920.75429387
"77",1,2424961.23657708,6999113.31517763
"78",1,2424796.02433358,6998304.90599856
"79",1,2424641.36310057,6997495.58961186
"80",1,2424497.1959705,6996685.42478239
"81",1,2424363.47042626,6995874.46650531
"82",1,2424240.13843041,6995062.76632369
"83",1,2424127.15650567,6994250.37264312
"84",1,2424024.48580718,6993437.3310437
"85",1,2423932.09218698,6992623.68458933
"86",1,2423849.94625099,6991809.47413481
"87",1,2423778.02340898,6990994.73863084
"88",1,2423716.30391767,6990179.51542732
"89",1,2423664.77291737,6989363.84057518
"90",1,2423623.42046218,6988547.74912708
"91",1,2423592.24154407,6987731.27543744
"92",1,2423571.23611089,6986914.45346192
"93",1,2423560.40907836,6986097.31705697
"94",1,2423559.77033607,6985279.90027953
"95",1,2423569.33474757,6984462.23768758
"96",1,2423589.12214425,6983644.36464152
"97",1,2423619.15731319,6982826.31760706
"98",1,2423659.46997861,6982008.13445977
"99",1,2423710.09477675,6981189.85479171
"100",1,2423771.07122404,6980371.52022044
"101",1,2423842.44367811,6979553.17470066
"102",1,2423924.26129146,6978734.86483885
"103",1,2424016.57795718,6977916.64021114
"104",1,2424119.45224661,6977098.55368453
"105",1,2424232.94733809,6976280.66174184
"106",1,2424357.13093658,6975463.02481032
"107",1,2424492.07518336,6974645.70759426
"108",1,2424637.85655541,6973828.77941145
"109",1,2424794.55575358,6973012.31453365
"110",1,2424962.25757903,6972196.39253094
"111",1,2425141.0507971,6971381.09861987
"112",1,2425331.02798788,6970566.52401522
"113",1,2425532.28538267,6969752.76628506
"114",1,2425744.92268538,6968939.92970891
"115",1,2425969.04287814,6968128.12563835
"116",1,2426204.75201011,6967317.47285976
"117",1,2426452.15896856,6966508.09795843
"118",1,2426711.37523132,6965700.13568331
"119",1,2426982.51459965,6964893.72931162
"120",1,2427265.69291042,6964089.03101219
"121",1,2427561.02772684,6963286.20220654
"122",1,2427868.63800669,6962485.4139264
"123",1,2428188.64374707,6961686.84716615
"124",1,2428521.16560483,6960890.69322885
"125",1,2428866.32449187,6960097.15406388
"126",1,2429224.24114439,6959306.4425945
"127",1,2429595.03566546,6958518.78303314
"128",1,2429978.82704021,6957734.41118236
"129",1,2430375.73262309,6956953.57471881
"130",1,2430785.86759686,6956176.53345797
"131",1,2431209.34440289,6955403.55959658
"132",1,2431646.27214279,6954634.93793012
"133",1,2432096.75595123,6953870.96604212
"134",1,2432560.89634045,6953111.95446204
"135",1,2433038.78851664,6952358.22678853
"136",1,2433530.52166924,6951610.11977436
"137",1,2434036.17823377,6950867.98336959
"138",1,2434555.83312981,6950132.1807191
"139",1,2435089.55297549,6949403.08811094
"140",1,2435637.39528048,6948681.09487151
"141",1,2436199.40761978,6947966.60320388
"142",1,2436775.62679092,6947260.02796548
"143",1,2437366.07795756,6946561.79638147
"144",1,2437970.77378296,6945872.34769024
"145",1,2438589.71355722,6945192.13271773
"146",1,2439222.88232233,6944521.61337726
"147",1,2439870.24999993,6943861.26209228
"148",1,2440531.77052661,6943211.56113925
"149",1,2441207.3810024,6942573.00190876
"150",1,2441897.00085816,6941946.08408321
"151",1,2442600.53104808,6941331.31472994
"152",1,2443317.85327378,6940729.20730937
"153",1,2444048.82924681,6940140.28059833
"154",1,2444793.29999652,6939565.05752954
"155",1,2445551.08523049,6939004.06394892
"156",1,2446321.98275471,6938457.82729325
"157",1,2447105.767961,6937926.87519162
"158",1,2447902.19338859,6937411.7339951
"159",1,2448710.98836739,6936912.9272397
"160",1,2449531.85874936,6936430.97404904
"161",1,2450364.4867349,6935966.38748375
"162",1,2451208.53080012,6935519.67284582
"163",1,2452063.62573062,6935091.32594679
"164",1,2452929.38276679,6934681.83134978
"165",1,2453805.3898646,6934291.66059577
"166",1,2454691.21207538,6933921.27042587
"167",1,2455586.39204699,6933571.10101111
"168",1,2456490.45064765,6933241.57420263
"169",1,2457402.88771281,6932933.09181486
"170",1,2458323.18291423,6932646.03395487
"171",1,2459250.79674924,6932380.75741116
"172",1,2460185.17164687,6932137.59411472
"173",1,2461125.73318646,6931916.84968553
"174",1,2462071.89142312,6931718.80207669
"175",1,2463023.04231296,6931543.70032804
"176",1,2463978.56923047,6931391.76344054
"177",1,2464937.84456859,6931263.17938131
"178",1,2465900.23141175,6931158.10422859
"179",1,2466865.08527084,6931076.66146453
"180",1,2467831.75586852,6931018.94142217
"181",1,2468799.5889626,6930985.00089203
"182",1,2469767.92819482,6930974.86289165
"183",1,2470736.11695197,6930988.51660037
"184",1,2471703.50022623,6931025.91745962
"185",1,2472669.42646171,6931086.98743772
"186",1,2473633.24937404,6931171.61545642
"187",1,2474594.32973064,6931279.65797486
"188",1,2475552.03707954,6931410.93972533
"189",1,2476505.75141529,6931565.25459363
"190",1,2477454.86477131,6931742.36663574
"191",1,2478398.78272911,6931942.01122121
"192",1,2479336.92583532,6932163.89629284
"193",1,2480268.73091921,6932407.70373136
"194",1,2481193.65230389,6932673.09081296
"195",1,2482111.16290603,6932959.69174733
"196",1,2483020.75521975,6933267.11928333
"197",1,2483921.94218202,6933594.9663692
"198",1,2484814.2579175,6933942.80785447
"199",1,2485697.25836246,6934310.20222063
"200",1,2486570.52176816,6934696.69332793
"201",1,2487433.64908531,6935101.81216649
"202",1,2488286.26423207,6935525.07859972
"203",1,2489128.01424914,6935966.00308954
"204",1,2489958.56934595,6936424.08839299
"205",1,2490777.62284309,6936898.83122087
"206",1,2491584.89101632,6937389.72385003
"207",1,2492380.11284823,6937896.25568156
"208",1,2493163.04969409,6938417.91473827
"209",1,2493933.48486831,6938954.18909571
"210",1,2494691.22315881,6939504.56824183
"211",1,2495436.09027604,6940068.54436148
"212",1,2496167.93224379,6940645.6135425
"213",1,2496886.614739,6941235.27690148
"214",1,2497592.02238719,6941837.04162749
"215",1,2498284.0580205,6942450.42194328
"216",1,2498962.64190475,6943074.93998392
"217",1,2499627.71094171,6943710.12659357
"218",1,2500279.21785263,6944355.52204142
"219",1,2500917.13034854,6945010.67665879
"220",1,2501541.43029251,6945675.15139922
"221",1,2502152.11285883,6946348.51832434
"222",1,2502749.18569344,6947030.36101814
"223",1,2503332.66807974,6947720.27493292
"224",1,2503902.59011343,6948417.8676701
"225",1,2504458.99188962,6949122.75919934
"226",1,2505001.92270518,6949834.58201966
"227",1,2505531.44027877,6950552.981266
"228",1,2506047.60999084,6951277.61476504
"229",1,2506550.50414532,6952008.15304379
"230",1,2507040.2012546,6952744.27929465
"231",1,2507516.78534907,6953485.68930034
"232",1,2507980.3453121,6954232.09132233
"233",1,2508430.97424119,6954983.20595592
"234",1,2508868.76883581,6955738.76595523
"235",1,2509293.82881211,6956498.51603124
"236",1,2509706.25634473,6957262.21262565
"237",1,2510106.15553537,6958029.62366346
"238",1,2510493.63190816,6958800.52828681
"239",1,2510868.79193119,6959574.71657241
"240",1,2511231.74256396,6960351.98923504
"241",1,2511582.59082994,6961132.15731899
"242",1,2511921.44341372,6961915.04187962
"243",1,2512248.40628198,6962700.4736565
"244",1,2512563.58432746,6963488.29274014
"245",1,2512867.08103511,6964278.34823341
"246",1,2513158.99816962,6965070.49790923
"247",1,2513439.43548335,6965864.60786562
"248",1,2513708.49044382,6966660.55217918
"249",1,2513966.25797991,6967458.21255784
"250",1,2514212.83024569,6968257.47799392
"251",1,2514448.29640133,6969058.24441792
"252",1,2514672.74240979,6969860.41435381
"253",1,2514886.25084885,6970663.89657629
"254",1,2515088.90073739,6971468.60577033
"255",1,2515280.76737519,6972274.46219347
"256",1,2515461.92219558,6973081.39134089
"257",1,2515632.43263002,6973889.32361371
"258",1,2515792.36198417,6974698.1939903
"259",1,2515941.76932447,6975507.94170091
"260",1,2516080.70937498,6976318.50990541
"261",1,2516209.23242357,6977129.84537421
"262",1,2516327.38423713,6977941.89817213
"263",1,2516435.20598527,6978754.62134515
"264",1,2516532.73417198,6979567.9706098
"265",1,2516620.00057497,6980381.90404496
"266",1,2516697.03219219,6981196.3817859
"267",1,2516763.85119538,6982011.36572014
"268",1,2516820.4748902,6982826.81918491
"269",1,2516866.91568283,6983642.70666595
"270",1,2516903.18105287,6984458.99349718
"271",1,2516929.27353228,6985275.64556099
"272",1,2516945.1906904,6986092.62898878
"273",1,2516950.92512495,6986909.90986136
"274",1,2516946.46445899,6987727.45390887
"275",1,2516931.79134392,6988545.22620989
"276",1,2516906.88346857,6989363.19088932
"277",1,2516871.71357458,6990181.31081471
"278",1,2516826.24947817,6990999.54729071
"279",1,2516770.45409859,6991817.8597513
"280",1,2516704.28549346,6992636.20544949
"281",1,2516627.69690147,6993454.53914421
"282",1,2516540.63679253,6994272.8127841
"283",1,2516443.04892608,6995090.97518796
"284",1,2516334.87241782,6995908.97172174
"285",1,2516216.04181547,6996726.74397173
"286",1,2516086.48718396,6997544.22941397
"287",1,2515946.13420092,6998361.36107973
"288",1,2515794.90426272,6999178.06721703
"289",1,2515632.71460216,6999994.27094825
"290",1,2515459.47841816,7000809.88992381
"291",1,2515275.10501844,7001624.83597224
"292",1,2515079.49997597,7002439.01474669
"293",1,2514872.56529985,7003252.32536831
"294",1,2514654.19962172,7004064.66006677
"295",1,2514424.29839846,7004875.90381853
"296",1,2514182.7541321,7005685.93398332
"297",1,2513929.45660794,7006494.61993965
"298",1,2513664.29315176,7007301.82271993
"299",1,2513387.14890723,7008107.39464646
"300",1,2513097.90713425,7008911.178969
"301",1,2512796.44952939,7009713.00950534
"302",1,2512482.65656934,7010512.71028611
"303",1,2512156.40787811,7011310.09520535
"304",1,2511817.58261912,7012104.96767848
"305",1,2511466.05991283,7012897.12030941
"306",1,2511101.71928073,7013686.33456885
"307",1,2510724.44111639,7014472.38048592
"308",1,2510334.10718417,7015255.01635539
"309",1,2509930.60114604,7016033.98846294
"310",1,2509513.80911694,7016809.0308313
"311",1,2509083.62024877,7017579.86498982
"312",1,2508639.92734323,7018346.1997708
"313",1,2508182.62749315,7019107.73113539
"314",1,2507711.62275214,7019864.14203263
"315",1,2507226.82083188,7020615.1022949
"316",1,2506728.13582616,7021360.26857342
"317",1,2506215.48896065,7022099.28431743
"318",1,2505688.80936693,7022831.77980075
"319",1,2505148.03487896,7023557.37219962
"320",1,2504593.11285002,7024275.66572538
"321",1,2504024.00098758,7024986.25181605
"322",1,2503440.66820328,7025688.70939036
"323",1,2502843.09547485,7026382.60516784
"324",1,2502231.27671628,7027067.49405852
"325",1,2501605.2196522,7027742.91962551
"326",1,2500964.94669212,7028408.41462333
"327",1,2500310.49579954,7029063.50161482
"328",1,2499641.92135073,7029707.6936689
"329",1,2498959.29497761,7030340.49514103
"330",1,2498262.70638852,7030961.40253766
"331",1,2497552.26416083,7031569.90546564
"332",1,2496828.09649841,7032165.48766647
"333",1,2496090.35194742,7032747.62813512
"334",1,2495339.20006302,7033315.80232189
"335",1,2494574.83201996,7033869.4834153
"336",1,2493797.46115975,7034408.14370298
"337",1,2493007.323467,7034931.25600676
"338",1,2492204.67796788,7035438.29518705
"339",1,2491389.80704368,7035928.73971085
"340",1,2490563.01665269,7036402.0732767
"341",1,2489724.63645409,7036857.78648885
"342",1,2488875.01982812,7037295.37857219
"343",1,2488014.54378706,7037714.35911839
"344",1,2487143.60877271,7038114.24985317
"345",1,2486262.63833644,7038494.58641344
"346",1,2485372.07869894,7038854.92012285
"347",1,2484472.39818784,7039194.81975332
"348",1,2483564.08655234,7039513.87326007
"349",1,2482647.65415504,7039811.6894769
"350",1,2481723.63104245,7040087.89975885
"351",1,2480792.56589682,7040342.15955884
"352",1,2479855.02487308,7040574.14992552
"353",1,2478911.59032614,7040783.57890944
"354",1,2477962.85943447,7040970.18286564
"355",1,2477009.44272785,7041133.72764094
"356",1,2476051.96252738,7041274.00963548
"357",1,2475091.05130763,7041390.85672878
"358",1,2474127.34999126,7041484.12906173
"359",1,2473161.50618731,7041553.71966749
"360",1,2472194.17238536,7041599.55494522
