"","id","primary.type","arrest","domestic","beat","year","latitude","longitude","optional"
"326",24874,"HOMICIDE","false","false",324,2019,41.761839336,-87.588448717,TRUE
"327",24875,"HOMICIDE","false","false",2431,2019,42.007822658,-87.670952227,TRUE
"328",24876,"HOMICIDE","false","false",825,2019,41.784145723,-87.692311228,TRUE
"329",24877,"HOMICIDE","false","false",1134,2019,41.873635421,-87.710081187,TRUE
"330",11928339,"HOMICIDE","false","false",2513,2019,41.909163051,-87.783835497,TRUE
"331",24878,"HOMICIDE","false","false",512,2019,41.701953638,-87.60568122,TRUE
"332",24879,"HOMICIDE","false","false",1524,2019,41.893727596,-87.762088481,TRUE
"333",24880,"HOMICIDE","true","false",2222,2019,41.721347217,-87.65215149,TRUE
"334",24883,"HOMICIDE","false","false",611,2019,41.750334163,-87.66502699,TRUE
"335",24881,"HOMICIDE","true","false",2532,2019,41.903140345,-87.757144655,TRUE
"336",24884,"HOMICIDE","false","false",923,2019,41.800052761,-87.691532908,TRUE
"337",24885,"HOMICIDE","false","false",1234,2019,41.854098209,-87.66928493,TRUE
"338",24886,"HOMICIDE","false","false",921,2019,41.821761535,-87.700711857,TRUE
"339",24391,"HOMICIDE","true","true",332,2019,41.767852431,-87.588925347,TRUE
"340",24888,"HOMICIDE","false","false",331,2019,41.769845631,-87.572299952,TRUE
"341",24887,"HOMICIDE","false","false",2515,2019,41.922076316,-87.771135862,TRUE
"342",24812,"HOMICIDE","false","false",1012,2019,41.859689566,-87.735986531,TRUE
"343",24815,"HOMICIDE","false","false",1133,2019,41.875314745,-87.721792665,TRUE
"344",24813,"HOMICIDE","true","false",512,2019,41.704421214,-87.624187141,TRUE
"345",24814,"HOMICIDE","false","false",1511,2019,41.902023021,-87.773706834,TRUE
"346",24816,"HOMICIDE","false","false",1131,2019,41.875942998,-87.743799463,TRUE
"347",11808506,"HOMICIDE","true","false",1122,2019,41.885430738,-87.725023398,TRUE
"348",24817,"HOMICIDE","false","false",1111,2019,41.895164866,-87.737114239,TRUE
"349",24818,"HOMICIDE","true","false",1233,2019,41.859222698,-87.657686949,TRUE
"350",24422,"HOMICIDE","true","false",1212,2019,41.899400259,-87.685624335,TRUE
"351",24819,"HOMICIDE","false","false",2222,2019,41.727771126,-87.650673224,TRUE
"352",24820,"HOMICIDE","false","false",513,2019,41.695768098,-87.612239266,TRUE
"353",24930,"HOMICIDE","false","false",934,2019,41.794061805,-87.662676999,TRUE
"354",11617561,"HOMICIDE","true","true",513,2019,41.699538222,-87.614775052,TRUE
"355",11634685,"HOMICIDE","true","false",511,2019,41.722258015,-87.590961031,TRUE
"356",11657051,"HOMICIDE","false","false",1124,2019,41.880932047,-87.709514547,TRUE
"357",11659677,"HOMICIDE","true","false",711,2019,41.787163716,-87.637022769,TRUE
"358",1301,"HOMICIDE","true","false",711,2002,41.786580849,-87.632782985,TRUE
"359",1302,"HOMICIDE","false","false",1111,2002,41.901450966,-87.727494115,TRUE
"360",1303,"HOMICIDE","true","false",1013,2002,41.846003652,-87.730157213,TRUE
"361",1304,"HOMICIDE","false","false",1823,2002,41.89652481,-87.639211587,TRUE
"362",1305,"HOMICIDE","true","false",523,2002,41.670028597,-87.641646526,TRUE
"363",1306,"HOMICIDE","false","false",1431,2002,41.920519191,-87.691367018,TRUE
"364",1307,"HOMICIDE","true","false",1113,2002,41.887050149,-87.740296627,TRUE
"365",1308,"HOMICIDE","true","false",1113,2002,41.887050149,-87.740296627,TRUE
"366",1309,"HOMICIDE","false","false",713,2002,41.786291714,-87.664386014,TRUE
"367",1310,"HOMICIDE","false","false",713,2002,41.786291714,-87.664386014,TRUE
"368",1311,"HOMICIDE","false","false",1031,2002,41.836242728,-87.729195703,TRUE
"369",1312,"HOMICIDE","false","false",1031,2002,41.837606711,-87.732874558,TRUE
"370",1313,"HOMICIDE","false","false",511,2002,41.721962682,-87.610059993,TRUE
"371",1314,"HOMICIDE","true","false",332,2002,41.773300126,-87.589815515,TRUE
"372",1315,"HOMICIDE","true","false",921,2002,41.802662129,-87.651444958,TRUE
"373",1316,"HOMICIDE","true","false",724,2002,41.779673403,-87.650086362,TRUE
"374",1317,"HOMICIDE","true","false",312,2002,41.778540873,-87.609013972,TRUE
"375",1318,"HOMICIDE","true","false",523,2002,41.671580428,-87.626074017,TRUE
"376",1319,"HOMICIDE","false","false",513,2002,41.698789971,-87.606200236,TRUE
"377",1320,"HOMICIDE","true","false",733,2002,41.768219463,-87.652986514,TRUE
"378",1321,"HOMICIDE","true","false",312,2002,41.779568811,-87.613193035,TRUE
"379",1322,"HOMICIDE","true","false",1821,2002,41.903726336,-87.64250581,TRUE
"380",1323,"HOMICIDE","true","false",524,2002,41.680758359,-87.645660939,TRUE
"381",1324,"HOMICIDE","true","false",1011,2002,41.863822715,-87.721446964,TRUE
"382",1325,"HOMICIDE","true","false",1114,2002,41.883290212,-87.731793349,TRUE
"383",1326,"HOMICIDE","true","false",2112,2002,41.84512641,-87.618847945,TRUE
"384",1327,"HOMICIDE","true","false",621,2002,41.750538141,-87.634278086,TRUE
"385",1328,"HOMICIDE","true","false",1112,2002,41.894414378,-87.724831644,TRUE
"386",1329,"HOMICIDE","true","false",2424,2002,42.012563414,-87.678876953,TRUE
"387",1330,"HOMICIDE","true","false",321,2002,41.775004068,-87.601743597,TRUE
"388",1331,"HOMICIDE","true","false",134,2002,41.852051628,-87.627069839,TRUE
"389",1332,"HOMICIDE","true","false",712,2002,41.78633318,-87.648600296,TRUE
"390",1333,"HOMICIDE","false","false",523,2002,41.676195092,-87.623190292,TRUE
"391",1334,"HOMICIDE","false","false",2323,2002,41.953552585,-87.647905229,TRUE
"392",1335,"HOMICIDE","true","false",222,2002,41.80996032,-87.61384312,TRUE
"393",1336,"HOMICIDE","true","false",1713,2002,41.969396938,-87.704349812,TRUE
"394",1337,"HOMICIDE","true","false",1011,2002,41.865464821,-87.720098641,TRUE
"395",1338,"HOMICIDE","false","false",735,2002,41.7685342,-87.66546863,TRUE
"396",1339,"HOMICIDE","false","false",814,2002,41.814751217,-87.745916343,TRUE
"397",1340,"HOMICIDE","true","false",2534,2002,41.906595415,-87.728867167,TRUE
"398",1341,"HOMICIDE","true","false",2013,2002,41.990279378,-87.6615629,TRUE
"399",1342,"HOMICIDE","true","false",712,2002,41.790081654,-87.646264897,TRUE
"400",1343,"HOMICIDE","true","true",1414,2002,41.850977105,-87.705228658,TRUE
"401",1344,"HOMICIDE","true","false",823,2002,41.780335164,-87.701955135,TRUE
"402",1345,"HOMICIDE","true","false",1413,2002,41.918231032,-87.713946349,TRUE
"403",1346,"HOMICIDE","false","false",1125,2002,41.877449278,-87.694974483,TRUE
"404",1347,"HOMICIDE","true","false",1114,2002,41.885001213,-87.725791327,TRUE
"405",1348,"HOMICIDE","true","false",931,2002,41.807738845,-87.66495155,TRUE
"406",1349,"HOMICIDE","true","false",1533,2002,41.880452272,-87.748722719,TRUE
"407",1350,"HOMICIDE","true","false",211,2002,41.826601623,-87.620451858,TRUE
"408",1351,"HOMICIDE","true","false",1624,2002,41.954356038,-87.752279309,TRUE
"409",1352,"HOMICIDE","false","false",231,2002,41.804618366,-87.625958859,TRUE
"410",1353,"HOMICIDE","false","false",113,2002,41.886816493,-87.634366196,TRUE
"411",1354,"HOMICIDE","false","false",331,2002,41.776099836,-87.569813696,TRUE
"412",1355,"HOMICIDE","false","false",914,2002,41.808597696,-87.665404791,TRUE
"413",1356,"HOMICIDE","true","false",1032,2002,41.837134851,-87.710233636,TRUE
"414",1357,"HOMICIDE","true","false",623,2002,41.758273974,-87.622590327,TRUE
"415",1358,"HOMICIDE","false","false",1111,2002,41.891894474,-87.738316268,TRUE
"416",1359,"HOMICIDE","true","false",322,2002,41.766498729,-87.621718782,TRUE
"417",1360,"HOMICIDE","true","false",2022,2002,41.98625526,-87.658096219,TRUE
"418",1361,"HOMICIDE","false","false",224,2002,41.802946964,-87.621051552,TRUE
"419",1362,"HOMICIDE","true","false",412,2002,41.734454625,-87.585596055,TRUE
"420",1363,"HOMICIDE","true","false",1133,2002,41.870767914,-87.72135136,TRUE
"421",1364,"HOMICIDE","true","false",1133,2002,41.870767914,-87.72135136,TRUE
"422",1365,"HOMICIDE","false","false",2113,2002,41.839804007,-87.627964177,TRUE
"423",1366,"HOMICIDE","false","false",1433,2002,41.907876542,-87.672504431,TRUE
"424",1367,"HOMICIDE","true","false",1121,2002,41.894439594,-87.712622632,TRUE
"425",1368,"HOMICIDE","false","false",712,2002,41.787582014,-87.648631009,TRUE
"426",1369,"HOMICIDE","false","false",712,2002,41.787582014,-87.648631009,TRUE
"427",1370,"HOMICIDE","true","true",726,2002,41.773045493,-87.672530163,TRUE
"428",1371,"HOMICIDE","false","false",934,2002,41.800629888,-87.648429775,TRUE
"429",1372,"HOMICIDE","true","false",1113,2002,41.883225022,-87.73718486,TRUE
"430",1373,"HOMICIDE","false","false",735,2002,41.768062885,-87.665117946,TRUE
"431",1374,"HOMICIDE","false","false",1414,2002,41.91902511,-87.700042375,TRUE
"432",1375,"HOMICIDE","true","false",824,2002,41.787844269,-87.683870028,TRUE
"433",1376,"HOMICIDE","true","false",1133,2002,41.88707894,-87.716076256,TRUE
"434",1377,"HOMICIDE","true","false",1822,2002,41.900768924,-87.643107045,TRUE
"435",1378,"HOMICIDE","true","false",631,2002,41.746765368,-87.602624951,TRUE
"436",1379,"HOMICIDE","true","false",631,2002,41.746823018,-87.602627962,TRUE
"437",1380,"HOMICIDE","true","true",524,2002,41.680860482,-87.65174766,TRUE
"438",1381,"HOMICIDE","false","false",1112,2002,41.899664378,-87.717674131,TRUE
"439",1382,"HOMICIDE","false","false",412,2002,41.736458248,-87.585638764,TRUE
"440",1383,"HOMICIDE","false","false",414,2002,41.746220757,-87.578240589,TRUE
"441",1384,"HOMICIDE","false","false",713,2002,41.790035081,-87.655982796,TRUE
"442",1385,"HOMICIDE","true","false",633,2002,41.72491915,-87.604546637,TRUE
"443",1386,"HOMICIDE","true","false",1511,2002,41.900984527,-87.772904103,TRUE
"444",1387,"HOMICIDE","true","false",2515,2002,41.926612508,-87.773378066,TRUE
"445",1388,"HOMICIDE","false","false",2521,2002,41.928553677,-87.745038826,TRUE
"446",1389,"HOMICIDE","true","false",1821,2002,41.903726336,-87.64250581,TRUE
"447",1390,"HOMICIDE","false","false",2322,2002,41.958419404,-87.65645628,TRUE
"448",1391,"HOMICIDE","true","false",1523,2002,41.885615086,-87.75704141,TRUE
"449",1392,"HOMICIDE","true","false",1223,2002,41.856710483,-87.679282732,TRUE
"450",1393,"HOMICIDE","true","false",1223,2002,41.856710483,-87.679282732,TRUE
"452",1395,"HOMICIDE","false","false",624,2002,41.758526554,-87.60855003,TRUE
"453",1396,"HOMICIDE","true","true",931,2002,41.805731957,-87.670969329,TRUE
"454",1397,"HOMICIDE","true","false",2524,2002,41.925456357,-87.723129348,TRUE
"455",1398,"HOMICIDE","true","false",731,2002,41.766421928,-87.634692177,TRUE
"456",1399,"HOMICIDE","true","false",323,2002,41.765129284,-87.616855105,TRUE
"457",1400,"HOMICIDE","true","false",233,2002,41.787370815,-87.625110793,TRUE
"458",1401,"HOMICIDE","false","false",1133,2002,41.870490411,-87.720259887,TRUE
"459",1402,"HOMICIDE","false","false",723,2002,41.771703065,-87.645793868,TRUE
"460",1403,"HOMICIDE","true","false",1034,2002,41.846562186,-87.687034749,TRUE
"461",1404,"HOMICIDE","true","false",1034,2002,41.846562186,-87.687034749,TRUE
"462",1405,"HOMICIDE","true","false",1034,2002,41.846562186,-87.687034749,TRUE
"463",1406,"HOMICIDE","true","false",1222,2002,41.856012269,-87.664309668,TRUE
"464",1407,"HOMICIDE","true","false",1033,2002,41.837397675,-87.69611394,TRUE
"465",1408,"HOMICIDE","true","true",312,2002,41.775963639,-87.615517372,TRUE
"466",1409,"HOMICIDE","true","false",1821,2002,41.903726336,-87.64250581,TRUE
"467",1410,"HOMICIDE","false","false",1013,2002,41.850911095,-87.734486258,TRUE
"468",1411,"HOMICIDE","false","false",1511,2002,41.900244713,-87.770890283,TRUE
"469",1412,"HOMICIDE","true","false",421,2002,41.754350905,-87.550585227,TRUE
"470",1413,"HOMICIDE","true","false",1021,2002,41.855807441,-87.713899319,TRUE
"471",1414,"HOMICIDE","true","false",914,2002,41.80968984,-87.671078948,TRUE
"472",1415,"HOMICIDE","false","false",1223,2002,41.854842301,-87.681812488,TRUE
"473",1416,"HOMICIDE","false","false",1024,2002,41.847120382,-87.707552924,TRUE
"474",1417,"HOMICIDE","true","false",1223,2002,41.854669385,-87.683260474,TRUE
"475",1418,"HOMICIDE","true","false",1913,2002,41.931197525,-87.678827358,TRUE
"476",1419,"HOMICIDE","true","false",1231,2002,41.865137529,-87.662533116,TRUE
"477",1420,"HOMICIDE","true","false",725,2002,41.771336177,-87.666422021,TRUE
"478",1421,"HOMICIDE","true","false",1134,2002,41.871884998,-87.704117117,TRUE
"479",1422,"HOMICIDE","true","false",834,2002,41.7438292,-87.70222863,TRUE
"480",1423,"HOMICIDE","true","false",331,2002,41.767554109,-87.569812396,TRUE
"481",1424,"HOMICIDE","true","false",735,2002,41.764104971,-87.665008731,TRUE
"482",1425,"HOMICIDE","true","false",1121,2002,41.891835528,-87.712155694,TRUE
"483",1426,"HOMICIDE","true","false",1533,2002,41.881665492,-87.754190562,TRUE
"484",1427,"HOMICIDE","true","false",733,2002,41.766122835,-87.649291766,TRUE
"485",1428,"HOMICIDE","true","false",633,2002,41.729333252,-87.606042738,TRUE
"486",1429,"HOMICIDE","true","false",2032,2002,41.968768467,-87.678332585,TRUE
"487",1430,"HOMICIDE","false","false",522,2002,41.690729261,-87.626779626,TRUE
"488",1431,"HOMICIDE","true","false",913,2002,41.824549788,-87.697741939,TRUE
"489",1432,"HOMICIDE","true","false",621,2002,41.755633717,-87.644173224,TRUE
"490",1433,"HOMICIDE","true","false",431,2002,41.706006743,-87.554965902,TRUE
"491",1434,"HOMICIDE","false","false",823,2002,41.777831884,-87.716516384,TRUE
"492",1435,"HOMICIDE","false","false",823,2002,41.777831884,-87.716516384,TRUE
"495",1438,"HOMICIDE","false","false",1113,2002,41.879633732,-87.736307568,TRUE
"496",1439,"HOMICIDE","true","false",411,2002,41.748656829,-87.595424583,TRUE
"497",1440,"HOMICIDE","true","false",412,2002,41.733226375,-87.588739105,TRUE
"498",1441,"HOMICIDE","true","false",1121,2002,41.891801656,-87.715542311,TRUE
"499",1442,"HOMICIDE","true","false",2525,2002,41.917484857,-87.721673137,TRUE
"500",1443,"HOMICIDE","true","false",2533,2002,41.911148801,-87.738989821,TRUE
"501",1444,"HOMICIDE","true","false",2531,2002,41.909352166,-87.767401081,TRUE
"502",1445,"HOMICIDE","true","false",612,2002,41.748132016,-87.657313946,TRUE
"503",1446,"HOMICIDE","true","false",934,2002,41.801372167,-87.633172034,TRUE
"504",1447,"HOMICIDE","true","false",1531,2002,41.902344229,-87.746789232,TRUE
"506",1449,"HOMICIDE","true","false",924,2002,41.833438683,-87.648597497,TRUE
"507",1450,"HOMICIDE","true","false",2311,2002,41.967706078,-87.661175003,TRUE
"508",1451,"HOMICIDE","true","false",423,2002,41.746196111,-87.552787678,TRUE
"509",1452,"HOMICIDE","true","false",213,2002,41.818114699,-87.609221202,TRUE
"510",1453,"HOMICIDE","false","false",1523,2002,41.883028274,-87.761636626,TRUE
"511",1454,"HOMICIDE","false","false",634,2002,41.724483554,-87.627527216,TRUE
"512",1455,"HOMICIDE","true","false",621,2002,41.75740583,-87.64177196,TRUE
"513",1456,"HOMICIDE","true","false",2532,2002,41.904728671,-87.757027516,TRUE
"514",1457,"HOMICIDE","true","false",1821,2002,41.903726336,-87.64250581,TRUE
"515",1458,"HOMICIDE","false","false",1511,2002,41.897524798,-87.769136372,TRUE
"516",1459,"HOMICIDE","true","true",434,2002,41.682333624,-87.559351383,TRUE
"517",1460,"HOMICIDE","false","false",1121,2002,41.894452205,-87.711403102,TRUE
"518",1461,"HOMICIDE","false","false",524,2002,41.67175828,-87.661199219,TRUE
"519",1462,"HOMICIDE","true","false",1132,2002,41.875848781,-87.730409082,TRUE
"520",1463,"HOMICIDE","true","false",1531,2002,41.894044868,-87.746637454,TRUE
"521",1464,"HOMICIDE","true","true",2322,2002,41.958010544,-87.652747282,TRUE
"522",1465,"HOMICIDE","true","true",512,2002,41.701188795,-87.626925131,TRUE
"523",1466,"HOMICIDE","true","false",134,2002,41.850330711,-87.627026373,TRUE
"524",1467,"HOMICIDE","false","false",1224,2002,41.861954761,-87.66876679,TRUE
"525",1468,"HOMICIDE","true","false",1011,2002,41.861473631,-87.728701288,TRUE
"526",1469,"HOMICIDE","true","false",2532,2002,41.906364779,-87.7620787,TRUE
"527",1470,"HOMICIDE","true","false",421,2002,41.753567171,-87.564572519,TRUE
"528",1471,"HOMICIDE","false","false",924,2002,41.837662739,-87.637741648,TRUE
"529",1472,"HOMICIDE","false","false",914,2002,41.811551206,-87.665047641,TRUE
"530",1473,"HOMICIDE","false","false",733,2002,41.768125752,-87.646920778,TRUE
"531",1474,"HOMICIDE","true","false",921,2002,41.803391763,-87.646320773,TRUE
"533",1476,"HOMICIDE","true","false",231,2002,41.804618366,-87.625958859,TRUE
"534",1477,"HOMICIDE","true","false",1132,2002,41.866992589,-87.731362412,TRUE
"535",1478,"HOMICIDE","false","false",931,2002,41.806139783,-87.663684419,TRUE
"536",1479,"HOMICIDE","false","false",914,2002,41.816501877,-87.689552817,TRUE
"537",1480,"HOMICIDE","false","false",1233,2002,41.857987652,-87.65440722,TRUE
"538",1481,"HOMICIDE","true","false",723,2002,41.775119261,-87.647095508,TRUE
"540",1483,"HOMICIDE","true","false",1432,2002,41.927417398,-87.678112664,TRUE
"541",1484,"HOMICIDE","true","false",1125,2002,41.876059649,-87.68938138,TRUE
"542",1485,"HOMICIDE","true","false",2525,2002,41.920019127,-87.717816554,TRUE
"543",1486,"HOMICIDE","true","false",1231,2002,41.866023548,-87.664822078,TRUE
"544",1487,"HOMICIDE","true","false",1421,2002,41.91074493,-87.701884001,TRUE
"545",1488,"HOMICIDE","true","false",214,2002,41.819556213,-87.619869654,TRUE
"546",1489,"HOMICIDE","true","false",633,2002,41.722969133,-87.606033922,TRUE
"547",1490,"HOMICIDE","true","true",431,2002,41.717965177,-87.565788145,TRUE
"548",1491,"HOMICIDE","true","false",511,2002,41.717611221,-87.600691678,TRUE
"549",1492,"HOMICIDE","true","false",611,2002,41.749880266,-87.663426578,TRUE
"551",1494,"HOMICIDE","false","false",624,2002,41.756025278,-87.611407556,TRUE
"552",1495,"HOMICIDE","true","false",2534,2002,41.910844969,-87.727585312,TRUE
"553",1496,"HOMICIDE","true","false",814,2002,41.815010508,-87.745103263,TRUE
"554",1497,"HOMICIDE","true","false",2532,2002,41.903110082,-87.759870602,TRUE
"555",1498,"HOMICIDE","false","false",934,2002,41.794264146,-87.648596565,TRUE
"556",1499,"HOMICIDE","true","false",1231,2002,41.866092831,-87.660239588,TRUE
"557",1500,"HOMICIDE","false","false",413,2002,41.727138424,-87.571826079,TRUE
"558",1501,"HOMICIDE","false","false",314,2002,41.783814932,-87.5887664,TRUE
"559",1502,"HOMICIDE","true","false",1324,2002,41.893330445,-87.66794213,TRUE
"560",1503,"HOMICIDE","false","false",1512,2002,41.886102258,-87.773419795,TRUE
"561",1504,"HOMICIDE","false","false",632,2002,41.743952186,-87.606042677,TRUE
"562",1505,"HOMICIDE","true","true",2533,2002,41.907737139,-87.751739748,TRUE
"563",1506,"HOMICIDE","true","false",333,2002,41.76613698,-87.570063796,TRUE
"564",1507,"HOMICIDE","false","false",533,2002,41.652858086,-87.610566478,TRUE
"565",1508,"HOMICIDE","true","false",2232,2002,41.704608346,-87.646410271,TRUE
"566",1509,"HOMICIDE","true","true",715,2002,41.789804415,-87.670542943,TRUE
"567",1510,"HOMICIDE","true","false",511,2002,41.717270325,-87.601889623,TRUE
"568",1511,"HOMICIDE","true","false",732,2002,41.764495627,-87.641527218,TRUE
"569",1512,"HOMICIDE","false","false",233,2002,41.790420977,-87.623980798,TRUE
"570",1513,"HOMICIDE","true","false",122,2002,41.885384381,-87.629486511,TRUE
"571",1514,"HOMICIDE","false","false",2422,2002,42.02117336,-87.673378777,TRUE
"572",1515,"HOMICIDE","false","false",1532,2002,41.89131397,-87.754676362,TRUE
"573",1516,"HOMICIDE","true","false",1913,2002,41.930953241,-87.67881883,TRUE
"574",1517,"HOMICIDE","true","false",712,2002,41.790531528,-87.654078078,TRUE
"575",1518,"HOMICIDE","true","false",313,2002,41.781756818,-87.607217875,TRUE
"576",1519,"HOMICIDE","false","false",321,2002,41.776164735,-87.591872133,TRUE
"577",1520,"HOMICIDE","true","false",134,2002,41.85014407,-87.627021086,TRUE
"579",1522,"HOMICIDE","false","false",623,2002,41.74973733,-87.624509495,TRUE
"580",1523,"HOMICIDE","true","false",421,2002,41.754526405,-87.557037006,TRUE
"581",1524,"HOMICIDE","true","false",323,2002,41.765294699,-87.604757012,TRUE
"582",1525,"HOMICIDE","true","false",1231,2002,41.865132942,-87.662687356,TRUE
"583",1526,"HOMICIDE","true","false",411,2002,41.757562271,-87.586112206,TRUE
"584",1527,"HOMICIDE","true","false",431,2002,41.716531124,-87.562281639,TRUE
"585",1528,"HOMICIDE","true","false",1222,2002,41.859461081,-87.661366361,TRUE
"586",1529,"HOMICIDE","true","false",1331,2002,41.882837163,-87.702092759,TRUE
"587",1530,"HOMICIDE","true","false",1115,2002,41.87968721,-87.731830814,TRUE
"588",1531,"HOMICIDE","true","false",1913,2002,41.930988934,-87.67882214,TRUE
"589",1532,"HOMICIDE","true","false",1233,2002,41.857796675,-87.653205214,TRUE
"590",1533,"HOMICIDE","true","false",2525,2002,41.923743355,-87.719412281,TRUE
"591",1534,"HOMICIDE","false","false",222,2002,41.80940415,-87.615305558,TRUE
"592",1535,"HOMICIDE","false","false",233,2002,41.787288091,-87.629511846,TRUE
"593",1536,"HOMICIDE","true","false",1112,2002,41.902732917,-87.719301353,TRUE
"594",1537,"HOMICIDE","true","false",1111,2002,41.893183572,-87.744570178,TRUE
"595",1538,"HOMICIDE","false","false",734,2002,41.760451142,-87.657771105,TRUE
"596",1540,"HOMICIDE","true","false",423,2002,41.729373522,-87.563362679,TRUE
"597",1541,"HOMICIDE","true","false",1822,2002,41.903700111,-87.644078325,TRUE
"598",1542,"HOMICIDE","true","false",1822,2002,41.903684856,-87.645195215,TRUE
"599",1543,"HOMICIDE","false","false",1423,2002,41.907117422,-87.689594685,TRUE
"600",1544,"HOMICIDE","false","false",2411,2002,42.018249871,-87.707508169,TRUE
"601",1545,"HOMICIDE","false","false",2411,2002,42.018249871,-87.707508169,TRUE
"602",1546,"HOMICIDE","false","false",2222,2002,41.735396556,-87.647276711,TRUE
"603",1547,"HOMICIDE","false","false",421,2002,41.755409918,-87.551349331,TRUE
"604",1548,"HOMICIDE","true","false",835,2002,41.738691386,-87.696178334,TRUE
"606",1550,"HOMICIDE","true","false",1724,2002,41.963665201,-87.70954648,TRUE
"607",1551,"HOMICIDE","true","false",2531,2002,41.90651779,-87.773083476,TRUE
"608",1552,"HOMICIDE","false","false",913,2002,41.823526544,-87.703288366,TRUE
"609",1553,"HOMICIDE","true","false",2232,2002,41.7056806,-87.647658636,TRUE
"610",1554,"HOMICIDE","true","false",832,2002,41.767792044,-87.679574527,TRUE
"611",1555,"HOMICIDE","true","false",1532,2002,41.887836285,-87.753444393,TRUE
"612",1556,"HOMICIDE","true","false",2221,2002,41.733576092,-87.66056978,TRUE
"613",1557,"HOMICIDE","false","false",321,2002,41.774118663,-87.611882909,TRUE
"614",1558,"HOMICIDE","true","false",1123,2002,41.880907126,-87.7120045,TRUE
"615",1559,"HOMICIDE","true","false",1421,2002,41.917523824,-87.69307984,TRUE
"616",1560,"HOMICIDE","true","false",1311,2002,41.902957389,-87.693071104,TRUE
"617",1561,"HOMICIDE","true","false",411,2002,41.751391355,-87.595184375,TRUE
"618",1562,"HOMICIDE","false","false",1413,2002,41.919378841,-87.713571489,TRUE
"619",1563,"HOMICIDE","true","false",1533,2002,41.880421254,-87.751260433,TRUE
"620",1564,"HOMICIDE","true","false",2524,2002,41.924404435,-87.733376905,TRUE
"621",1565,"HOMICIDE","false","false",913,2002,41.830273049,-87.685719924,TRUE
"622",1566,"HOMICIDE","false","false",913,2002,41.830270595,-87.685771318,TRUE
"623",1567,"HOMICIDE","false","false",1421,2002,41.914741204,-87.70200627,TRUE
"624",1568,"HOMICIDE","true","true",1414,2002,41.927273891,-87.704469775,TRUE
"625",1569,"HOMICIDE","true","false",614,2002,41.745980029,-87.663327876,TRUE
"627",1571,"HOMICIDE","false","false",1513,2002,41.882169295,-87.770520031,TRUE
"628",1572,"HOMICIDE","false","false",322,2002,41.768640814,-87.620195828,TRUE
"630",1574,"HOMICIDE","false","false",734,2002,41.766442574,-87.660215523,TRUE
"631",1575,"HOMICIDE","true","false",734,2002,41.766289453,-87.656573526,TRUE
"632",1576,"HOMICIDE","true","false",1113,2002,41.879117707,-87.737872988,TRUE
"633",1577,"HOMICIDE","false","false",722,2002,41.777476106,-87.633366025,TRUE
"634",1578,"HOMICIDE","true","false",1115,2002,41.879748311,-87.726751761,TRUE
"635",1579,"HOMICIDE","true","true",2022,2002,41.988198299,-87.655327998,TRUE
"636",1580,"HOMICIDE","true","false",1533,2002,41.880421254,-87.751260433,TRUE
"637",1581,"HOMICIDE","true","false",2532,2002,41.913104698,-87.759891364,TRUE
"638",1582,"HOMICIDE","false","false",1013,2002,41.850820147,-87.732310547,TRUE
"639",1583,"HOMICIDE","false","false",1111,2002,41.891396946,-87.744546185,TRUE
"640",1584,"HOMICIDE","false","false",613,2002,41.742686921,-87.653527267,TRUE
"641",1585,"HOMICIDE","true","false",1211,2002,41.878604157,-87.685096307,TRUE
"642",1586,"HOMICIDE","false","false",321,2002,41.774217931,-87.590002881,TRUE
"643",1587,"HOMICIDE","false","false",824,2002,41.786511773,-87.687007544,TRUE
"644",1588,"HOMICIDE","true","false",1822,2002,41.904192368,-87.647000785,TRUE
"645",1589,"HOMICIDE","false","false",1013,2002,41.844200384,-87.728537311,TRUE
"646",1590,"HOMICIDE","true","false",1132,2002,41.866762539,-87.725200404,TRUE
"647",1591,"HOMICIDE","false","false",1511,2002,41.891554507,-87.772178536,TRUE
"648",1592,"HOMICIDE","true","false",1011,2002,41.862846644,-87.715971637,TRUE
"649",1593,"HOMICIDE","false","false",1531,2002,41.895423402,-87.754389506,TRUE
"650",1594,"HOMICIDE","true","false",311,2002,41.784900274,-87.629017298,TRUE
"651",1595,"HOMICIDE","true","false",1125,2002,41.877529212,-87.688162229,TRUE
"652",1596,"HOMICIDE","true","false",321,2002,41.772422184,-87.60701156,TRUE
"653",1597,"HOMICIDE","true","false",621,2002,41.74828207,-87.6342366,TRUE
"654",1598,"HOMICIDE","true","false",621,2002,41.74828207,-87.6342366,TRUE
"655",1599,"HOMICIDE","true","false",824,2002,41.787445004,-87.68752619,TRUE
"656",1600,"HOMICIDE","false","false",1124,2002,41.875963185,-87.697680742,TRUE
"657",1601,"HOMICIDE","false","false",2212,2002,41.706736745,-87.659183363,TRUE
"658",1602,"HOMICIDE","true","false",324,2002,41.759867892,-87.590831919,TRUE
"659",1603,"HOMICIDE","true","false",2422,2002,42.019366852,-87.669901368,TRUE
"660",1604,"HOMICIDE","true","false",1522,2002,41.867074531,-87.75478119,TRUE
"661",1605,"HOMICIDE","true","false",1223,2002,41.853957519,-87.679681511,TRUE
"662",1606,"HOMICIDE","true","false",1022,2002,41.859072947,-87.706283745,TRUE
"663",1607,"HOMICIDE","false","false",934,2002,41.797169487,-87.641583005,TRUE
"664",1608,"HOMICIDE","false","false",923,2002,41.84292557,-87.665840602,TRUE
